snapshot_id,snapshot_date,factory_id,product_id,opening_stock,production_units,dispatch_units,closing_stock
INV-608734,2025-01-01,FAC-003,HW-PC-10061,18,73,74,17
INV-608735,2025-02-01,FAC-003,HW-PC-10061,15,76,79,12
INV-608736,2025-03-01,FAC-003,HW-PC-10061,24,68,71,21
INV-608737,2025-04-01,FAC-003,HW-PC-10061,28,78,100,6
INV-608738,2025-05-01,FAC-003,HW-PC-10061,22,82,78,26
INV-608739,2025-06-01,FAC-003,HW-PC-10061,26,76,77,25
INV-608740,2025-07-01,FAC-003,HW-PC-10061,19,55,68,6
INV-608741,2025-08-01,FAC-003,HW-PC-10061,16,69,70,15
INV-608742,2025-09-01,FAC-003,HW-PC-10061,27,88,103,12
INV-608743,2025-10-01,FAC-003,HW-PC-10061,36,111,113,34
INV-608744,2025-11-01,FAC-003,HW-PC-10061,30,70,79,21
INV-608745,2025-12-01,FAC-003,HW-PC-10061,26,69,85,10
INV-608746,2026-01-01,FAC-003,HW-PC-10061,24,82,90,16
INV-608747,2026-02-01,FAC-003,HW-PC-10061,31,72,93,10
INV-608748,2026-03-01,FAC-003,HW-PC-10061,18,80,89,9
INV-608749,2023-04-01,FAC-003,HW-PC-10062,13,62,66,9
INV-608750,2023-05-01,FAC-003,HW-PC-10062,29,70,88,11
INV-608751,2023-06-01,FAC-003,HW-PC-10062,23,62,67,18
INV-608752,2023-07-01,FAC-003,HW-PC-10062,21,60,74,7
INV-608753,2023-08-01,FAC-003,HW-PC-10062,24,61,77,8
INV-608754,2023-09-01,FAC-003,HW-PC-10062,32,99,116,15
INV-608755,2023-10-01,FAC-003,HW-PC-10062,36,87,111,12
INV-608756,2023-11-01,FAC-003,HW-PC-10062,29,67,75,21
INV-608757,2023-12-01,FAC-003,HW-PC-10062,23,82,94,11
INV-608758,2024-01-01,FAC-003,HW-PC-10062,27,72,77,22
INV-608759,2024-02-01,FAC-003,HW-PC-10062,15,67,75,7
INV-608760,2024-03-01,FAC-003,HW-PC-10062,25,68,85,8
INV-608761,2024-04-01,FAC-003,HW-PC-10062,18,81,91,8
INV-608762,2024-05-01,FAC-003,HW-PC-10062,25,66,81,10
INV-608763,2024-06-01,FAC-003,HW-PC-10062,15,62,65,12
INV-608764,2024-07-01,FAC-003,HW-PC-10062,25,60,69,16
INV-608765,2024-08-01,FAC-003,HW-PC-10062,22,70,86,6
INV-608766,2024-09-01,FAC-003,HW-PC-10062,44,109,117,36
INV-608767,2024-10-01,FAC-003,HW-PC-10062,24,104,103,25
INV-608768,2024-11-01,FAC-003,HW-PC-10062,28,75,78,25
INV-608769,2024-12-01,FAC-003,HW-PC-10062,24,73,74,23
INV-608770,2025-01-01,FAC-003,HW-PC-10062,27,73,76,24
INV-608771,2025-02-01,FAC-003,HW-PC-10062,26,78,95,9
INV-608772,2025-03-01,FAC-003,HW-PC-10062,26,66,70,22
INV-608773,2025-04-01,FAC-003,HW-PC-10062,17,70,80,7
INV-608774,2025-05-01,FAC-003,HW-PC-10062,15,77,69,23
INV-608775,2025-06-01,FAC-003,HW-PC-10062,16,68,73,11
INV-608776,2025-07-01,FAC-003,HW-PC-10062,28,65,87,6
INV-608777,2025-08-01,FAC-003,HW-PC-10062,13,65,64,14
INV-608778,2025-09-01,FAC-003,HW-PC-10062,33,102,117,18
INV-608779,2025-10-01,FAC-003,HW-PC-10062,48,116,126,38
INV-608780,2025-11-01,FAC-003,HW-PC-10062,27,67,85,9
INV-608781,2025-12-01,FAC-003,HW-PC-10062,26,68,83,11
INV-608782,2026-01-01,FAC-003,HW-PC-10062,18,72,83,7
INV-608783,2026-02-01,FAC-003,HW-PC-10062,18,76,83,11
INV-608784,2026-03-01,FAC-003,HW-PC-10062,32,78,87,23
INV-608785,2023-04-01,FAC-003,HW-PC-10064,41,115,130,26
INV-608786,2023-05-01,FAC-003,HW-PC-10064,46,111,138,19
INV-608787,2023-06-01,FAC-003,HW-PC-10064,25,111,102,34
INV-608788,2023-07-01,FAC-003,HW-PC-10064,36,84,108,12
INV-608789,2023-08-01,FAC-003,HW-PC-10064,22,108,115,15
INV-608790,2023-09-01,FAC-003,HW-PC-10064,53,135,155,33
INV-608791,2023-10-01,FAC-003,HW-PC-10064,46,137,147,36
INV-608792,2023-11-01,FAC-003,HW-PC-10064,42,117,141,18
INV-608793,2023-12-01,FAC-003,HW-PC-10064,37,128,139,26
INV-608794,2024-01-01,FAC-003,HW-PC-10064,42,122,124,40
INV-608795,2024-02-01,FAC-003,HW-PC-10064,26,123,116,33
INV-608796,2024-03-01,FAC-003,HW-PC-10064,21,98,89,30
INV-608797,2024-04-01,FAC-003,HW-PC-10064,30,97,101,26
INV-608798,2024-05-01,FAC-003,HW-PC-10064,36,99,107,28
INV-608799,2024-06-01,FAC-003,HW-PC-10064,28,95,99,24
INV-608800,2024-07-01,FAC-003,HW-PC-10064,28,90,104,14
INV-608801,2024-08-01,FAC-003,HW-PC-10064,42,98,119,21
INV-608802,2024-09-01,FAC-003,HW-PC-10064,39,155,174,20
INV-608803,2024-10-01,FAC-003,HW-PC-10064,44,139,152,31
INV-608804,2024-11-01,FAC-003,HW-PC-10064,50,117,156,11
INV-608805,2024-12-01,FAC-003,HW-PC-10064,26,100,114,12
INV-608806,2025-01-01,FAC-003,HW-PC-10064,35,112,131,16
INV-608807,2025-02-01,FAC-003,HW-PC-10064,50,115,143,22
INV-608808,2025-03-01,FAC-003,HW-PC-10064,36,110,133,13
INV-608809,2025-04-01,FAC-003,HW-PC-10064,41,115,147,9
INV-608810,2025-05-01,FAC-003,HW-PC-10064,33,115,131,17
INV-608811,2025-06-01,FAC-003,HW-PC-10064,23,117,118,22
INV-608812,2025-07-01,FAC-003,HW-PC-10064,33,102,122,13
INV-608813,2025-08-01,FAC-003,HW-PC-10064,41,93,108,26
INV-608814,2025-09-01,FAC-003,HW-PC-10064,42,137,153,26
INV-608815,2025-10-01,FAC-003,HW-PC-10064,38,149,165,22
INV-608816,2025-11-01,FAC-003,HW-PC-10064,38,107,131,14
INV-608817,2025-12-01,FAC-003,HW-PC-10064,35,120,133,22
INV-608818,2026-01-01,FAC-003,HW-PC-10064,45,110,143,12
INV-608819,2026-02-01,FAC-003,HW-PC-10064,23,106,101,28
INV-608820,2026-03-01,FAC-003,HW-PC-10064,36,107,126,17
INV-608821,2023-04-01,FAC-003,HW-PC-10065,50,117,147,20
INV-608822,2023-05-01,FAC-003,HW-PC-10065,34,100,115,19
INV-608823,2023-06-01,FAC-003,HW-PC-10065,35,124,132,27
INV-608824,2023-07-01,FAC-003,HW-PC-10065,32,98,116,14
INV-608825,2023-08-01,FAC-003,HW-PC-10065,27,82,84,25
INV-608826,2023-09-01,FAC-003,HW-PC-10065,54,148,157,45
INV-608827,2023-10-01,FAC-003,HW-PC-10065,55,147,177,25
INV-608828,2023-11-01,FAC-003,HW-PC-10065,33,98,102,29
INV-608829,2023-12-01,FAC-003,HW-PC-10065,32,103,104,31
INV-608830,2024-01-01,FAC-003,HW-PC-10065,30,128,143,15
INV-608831,2024-02-01,FAC-003,HW-PC-10065,55,123,148,30
INV-608832,2024-03-01,FAC-003,HW-PC-10065,54,124,139,39
INV-608833,2024-04-01,FAC-003,HW-PC-10065,23,111,117,17
INV-608834,2024-05-01,FAC-003,HW-PC-10065,28,114,129,13
INV-608835,2024-06-01,FAC-003,HW-PC-10065,38,96,101,33
INV-608836,2024-07-01,FAC-003,HW-PC-10065,21,99,96,24
INV-608837,2024-08-01,FAC-003,HW-PC-10065,27,101,109,19
INV-608838,2024-09-01,FAC-003,HW-PC-10065,37,176,194,19
INV-608839,2024-10-01,FAC-003,HW-PC-10065,31,136,129,38
INV-608840,2024-11-01,FAC-003,HW-PC-10065,31,128,147,12
INV-608841,2024-12-01,FAC-003,HW-PC-10065,37,128,144,21
INV-608842,2025-01-01,FAC-003,HW-PC-10065,36,121,122,35
INV-608843,2025-02-01,FAC-003,HW-PC-10065,42,109,136,15
INV-608844,2025-03-01,FAC-003,HW-PC-10065,24,102,117,9
INV-608845,2025-04-01,FAC-003,HW-PC-10065,36,96,100,32
INV-608846,2025-05-01,FAC-003,HW-PC-10065,52,123,141,34
INV-608847,2025-06-01,FAC-003,HW-PC-10065,31,97,103,25
INV-608848,2025-07-01,FAC-003,HW-PC-10065,33,92,98,27
INV-608849,2025-08-01,FAC-003,HW-PC-10065,36,91,111,16
INV-608850,2025-09-01,FAC-003,HW-PC-10065,54,148,182,20
INV-608851,2025-10-01,FAC-003,HW-PC-10065,41,161,151,51
INV-608852,2025-11-01,FAC-003,HW-PC-10065,49,122,152,19
INV-608853,2025-12-01,FAC-003,HW-PC-10065,33,97,118,12
INV-608854,2026-01-01,FAC-003,HW-PC-10065,26,108,116,18
INV-608855,2026-02-01,FAC-003,HW-PC-10065,25,122,127,20
INV-608856,2026-03-01,FAC-003,HW-PC-10065,40,116,137,19
INV-608857,2023-04-01,FAC-003,HW-PC-10066,25,99,108,16
INV-608858,2023-05-01,FAC-003,HW-PC-10066,34,95,113,16
INV-608859,2023-06-01,FAC-003,HW-PC-10066,36,103,119,20
INV-608860,2023-07-01,FAC-003,HW-PC-10066,27,88,107,8
INV-608861,2023-08-01,FAC-003,HW-PC-10066,33,93,95,31
INV-608862,2023-09-01,FAC-003,HW-PC-10066,29,136,149,16
INV-608863,2023-10-01,FAC-003,HW-PC-10066,38,149,168,19
INV-608864,2023-11-01,FAC-003,HW-PC-10066,26,100,105,21
INV-608865,2023-12-01,FAC-003,HW-PC-10066,36,106,116,26
INV-608866,2024-01-01,FAC-003,HW-PC-10066,44,108,140,12
INV-608867,2024-02-01,FAC-003,HW-PC-10066,51,123,150,24
INV-608868,2024-03-01,FAC-003,HW-PC-10066,39,116,140,15
INV-608869,2024-04-01,FAC-003,HW-PC-10066,25,113,125,13
INV-608870,2024-05-01,FAC-003,HW-PC-10066,48,120,132,36
INV-608871,2024-06-01,FAC-003,HW-PC-10066,28,104,112,20
INV-608872,2024-07-01,FAC-003,HW-PC-10066,24,84,84,24
INV-608873,2024-08-01,FAC-003,HW-PC-10066,33,88,111,10
INV-608874,2024-09-01,FAC-003,HW-PC-10066,45,134,135,44
INV-608875,2024-10-01,FAC-003,HW-PC-10066,51,137,168,20
INV-608876,2024-11-01,FAC-003,HW-PC-10066,38,122,147,13
INV-608877,2024-12-01,FAC-003,HW-PC-10066,26,100,97,29
INV-608878,2025-01-01,FAC-003,HW-PC-10066,31,121,118,34
INV-608879,2025-02-01,FAC-003,HW-PC-10066,25,116,107,34
INV-608880,2025-03-01,FAC-003,HW-PC-10066,19,98,104,13
INV-608881,2025-04-01,FAC-003,HW-PC-10066,28,114,113,29
INV-608882,2025-05-01,FAC-003,HW-PC-10066,39,122,143,18
INV-608883,2025-06-01,FAC-003,HW-PC-10066,28,110,130,8
INV-608884,2025-07-01,FAC-003,HW-PC-10066,22,97,98,21
INV-608885,2025-08-01,FAC-003,HW-PC-10066,22,90,104,8
INV-608886,2025-09-01,FAC-003,HW-PC-10066,43,174,178,39
INV-608887,2025-10-01,FAC-003,HW-PC-10066,42,169,183,28
INV-608888,2025-11-01,FAC-003,HW-PC-10066,42,118,142,18
INV-608889,2025-12-01,FAC-003,HW-PC-10066,52,118,139,31
INV-608890,2026-01-01,FAC-003,HW-PC-10066,25,124,120,29
INV-608891,2026-02-01,FAC-003,HW-PC-10066,34,96,100,30
INV-608892,2026-03-01,FAC-003,HW-PC-10066,44,123,126,41
INV-608893,2023-04-01,FAC-003,HW-PC-10067,45,124,127,42
INV-608894,2023-05-01,FAC-003,HW-PC-10067,47,124,141,30
INV-608895,2023-06-01,FAC-003,HW-PC-10067,33,106,128,11
INV-608896,2023-07-01,FAC-003,HW-PC-10067,19,88,98,9
INV-608897,2023-08-01,FAC-003,HW-PC-10067,34,81,93,22
INV-608898,2023-09-01,FAC-003,HW-PC-10067,36,157,179,14
INV-608899,2023-10-01,FAC-003,HW-PC-10067,72,168,212,28
INV-608900,2023-11-01,FAC-003,HW-PC-10067,27,101,108,20
INV-608901,2023-12-01,FAC-003,HW-PC-10067,49,115,135,29
INV-608902,2024-01-01,FAC-003,HW-PC-10067,51,118,131,38
INV-608903,2024-02-01,FAC-003,HW-PC-10067,37,124,144,17
INV-608904,2024-03-01,FAC-003,HW-PC-10067,29,105,101,33
INV-608905,2024-04-01,FAC-003,HW-PC-10067,51,127,136,42
INV-608906,2024-05-01,FAC-003,HW-PC-10067,44,128,158,14
INV-608907,2024-06-01,FAC-003,HW-PC-10067,28,97,110,15
INV-608908,2024-07-01,FAC-003,HW-PC-10067,26,83,91,18
INV-608909,2024-08-01,FAC-003,HW-PC-10067,23,87,103,7
INV-608910,2024-09-01,FAC-003,HW-PC-10067,36,146,156,26
INV-608911,2024-10-01,FAC-003,HW-PC-10067,62,164,203,23
INV-608912,2024-11-01,FAC-003,HW-PC-10067,28,96,112,12
INV-608913,2024-12-01,FAC-003,HW-PC-10067,43,125,127,41
INV-608914,2025-01-01,FAC-003,HW-PC-10067,23,108,117,14
INV-608915,2025-02-01,FAC-003,HW-PC-10067,23,97,100,20
INV-608916,2025-03-01,FAC-003,HW-PC-10067,33,110,120,23
INV-608917,2025-04-01,FAC-003,HW-PC-10067,34,119,131,22
INV-608918,2025-05-01,FAC-003,HW-PC-10067,30,105,117,18
INV-608919,2025-06-01,FAC-003,HW-PC-10067,42,111,131,22
INV-608920,2025-07-01,FAC-003,HW-PC-10067,32,103,114,21
INV-608921,2025-08-01,FAC-003,HW-PC-10067,25,100,103,22
INV-608922,2025-09-01,FAC-003,HW-PC-10067,33,162,163,32
INV-608923,2025-10-01,FAC-003,HW-PC-10067,71,161,214,18
INV-608924,2025-11-01,FAC-003,HW-PC-10067,33,104,104,33
INV-608925,2025-12-01,FAC-003,HW-PC-10067,40,103,110,33
INV-608926,2026-01-01,FAC-003,HW-PC-10067,44,103,134,13
INV-608927,2026-02-01,FAC-003,HW-PC-10067,50,121,153,18
INV-608928,2026-03-01,FAC-003,HW-PC-10067,32,99,109,22
INV-608929,2023-04-01,FAC-003,HW-PC-10068,18,59,58,19
INV-608930,2023-05-01,FAC-003,HW-PC-10068,12,50,57,5
INV-608931,2023-06-01,FAC-003,HW-PC-10068,19,56,63,12
INV-608932,2023-07-01,FAC-003,HW-PC-10068,18,47,55,10
INV-608933,2023-08-01,FAC-003,HW-PC-10068,22,51,69,4
INV-608934,2023-09-01,FAC-003,HW-PC-10068,34,79,93,20
INV-608935,2023-10-01,FAC-003,HW-PC-10068,35,83,109,9
INV-608936,2023-11-01,FAC-003,HW-PC-10068,17,59,59,17
INV-608937,2023-12-01,FAC-003,HW-PC-10068,19,51,55,15
INV-608938,2024-01-01,FAC-003,HW-PC-10068,18,53,61,10
INV-608939,2024-02-01,FAC-003,HW-PC-10068,22,61,75,8
INV-608940,2024-03-01,FAC-003,HW-PC-10068,22,55,61,16
INV-608941,2024-04-01,FAC-003,HW-PC-10068,21,49,62,8
INV-608942,2024-05-01,FAC-003,HW-PC-10068,17,56,60,13
INV-608943,2024-06-01,FAC-003,HW-PC-10068,12,54,55,11
INV-608944,2024-07-01,FAC-003,HW-PC-10068,15,45,52,8
INV-608945,2024-08-01,FAC-003,HW-PC-10068,18,52,64,6
INV-608946,2024-09-01,FAC-003,HW-PC-10068,27,76,78,25
INV-608947,2024-10-01,FAC-003,HW-PC-10068,23,67,74,16
INV-608948,2024-11-01,FAC-003,HW-PC-10068,19,58,71,6
INV-608949,2024-12-01,FAC-003,HW-PC-10068,14,61,62,13
INV-608950,2025-01-01,FAC-003,HW-PC-10068,15,56,57,14
INV-608951,2025-02-01,FAC-003,HW-PC-10068,26,59,76,9
INV-608952,2025-03-01,FAC-003,HW-PC-10068,16,54,60,10
INV-608953,2025-04-01,FAC-003,HW-PC-10068,17,53,55,15
INV-608954,2025-05-01,FAC-003,HW-PC-10068,23,60,73,10
INV-608955,2025-06-01,FAC-003,HW-PC-10068,16,61,58,19
INV-608956,2025-07-01,FAC-003,HW-PC-10068,22,50,62,10
INV-608957,2025-08-01,FAC-003,HW-PC-10068,15,39,41,13
INV-608958,2025-09-01,FAC-003,HW-PC-10068,20,76,89,7
INV-608959,2025-10-01,FAC-003,HW-PC-10068,31,74,85,20
INV-608960,2025-11-01,FAC-003,HW-PC-10068,22,52,58,16
INV-608961,2025-12-01,FAC-003,HW-PC-10068,16,55,64,7
INV-608962,2026-01-01,FAC-003,HW-PC-10068,14,47,54,7
INV-608963,2026-02-01,FAC-003,HW-PC-10068,11,52,56,7
INV-608964,2026-03-01,FAC-003,HW-PC-10068,10,54,55,9
INV-608965,2023-04-01,FAC-003,HW-PC-10070,21,55,58,18
INV-608966,2023-05-01,FAC-003,HW-PC-10070,14,46,54,6
INV-608967,2023-06-01,FAC-003,HW-PC-10070,19,48,59,8
INV-608968,2023-07-01,FAC-003,HW-PC-10070,14,43,53,4
INV-608969,2023-08-01,FAC-003,HW-PC-10070,13,41,47,7
INV-608970,2023-09-01,FAC-003,HW-PC-10070,14,67,60,21
INV-608971,2023-10-01,FAC-003,HW-PC-10070,15,71,78,8
INV-608972,2023-11-01,FAC-003,HW-PC-10070,13,62,62,13
INV-608973,2023-12-01,FAC-003,HW-PC-10070,10,46,45,11
INV-608974,2024-01-01,FAC-003,HW-PC-10070,22,52,61,13
INV-608975,2024-02-01,FAC-003,HW-PC-10070,13,53,49,17
INV-608976,2024-03-01,FAC-003,HW-PC-10070,13,60,68,5
INV-608977,2024-04-01,FAC-003,HW-PC-10070,16,48,60,4
INV-608978,2024-05-01,FAC-003,HW-PC-10070,14,48,56,6
INV-608979,2024-06-01,FAC-003,HW-PC-10070,17,46,48,15
INV-608980,2024-07-01,FAC-003,HW-PC-10070,10,42,48,4
INV-608981,2024-08-01,FAC-003,HW-PC-10070,8,41,42,7
INV-608982,2024-09-01,FAC-003,HW-PC-10070,21,72,71,22
INV-608983,2024-10-01,FAC-003,HW-PC-10070,28,81,89,20
INV-608984,2024-11-01,FAC-003,HW-PC-10070,16,48,57,7
INV-608985,2024-12-01,FAC-003,HW-PC-10070,10,50,47,13
INV-608986,2025-01-01,FAC-003,HW-PC-10070,25,56,60,21
INV-608987,2025-02-01,FAC-003,HW-PC-10070,10,50,48,12
INV-608988,2025-03-01,FAC-003,HW-PC-10070,22,52,56,18
INV-608989,2025-04-01,FAC-003,HW-PC-10070,17,58,68,7
INV-608990,2025-05-01,FAC-003,HW-PC-10070,11,54,61,4
INV-608991,2025-06-01,FAC-003,HW-PC-10070,16,47,58,5
INV-608992,2025-07-01,FAC-003,HW-PC-10070,13,40,48,5
INV-608993,2025-08-01,FAC-003,HW-PC-10070,19,52,57,14
INV-608994,2025-09-01,FAC-003,HW-PC-10070,30,80,97,13
INV-608995,2025-10-01,FAC-003,HW-PC-10070,18,83,77,24
INV-608996,2025-11-01,FAC-003,HW-PC-10070,24,56,67,13
INV-608997,2025-12-01,FAC-003,HW-PC-10070,26,61,80,7
INV-608998,2026-01-01,FAC-003,HW-PC-10070,25,60,77,8
INV-608999,2026-02-01,FAC-003,HW-PC-10070,11,57,52,16
INV-609000,2026-03-01,FAC-003,HW-PC-10070,9,48,44,13
INV-609001,2023-04-01,FAC-003,HW-PC-10073,17,54,55,16
INV-609002,2023-05-01,FAC-003,HW-PC-10073,15,55,62,8
INV-609003,2023-06-01,FAC-003,HW-PC-10073,14,46,54,6
INV-609004,2023-07-01,FAC-003,HW-PC-10073,16,38,41,13
INV-609005,2023-08-01,FAC-003,HW-PC-10073,18,42,56,4
INV-609006,2023-09-01,FAC-003,HW-PC-10073,15,64,70,9
INV-609007,2023-10-01,FAC-003,HW-PC-10073,19,60,71,8
INV-609008,2023-11-01,FAC-003,HW-PC-10073,12,50,52,10
INV-609009,2023-12-01,FAC-003,HW-PC-10073,19,56,67,8
INV-609010,2024-01-01,FAC-003,HW-PC-10073,11,47,46,12
INV-609011,2024-02-01,FAC-003,HW-PC-10073,13,50,54,9
INV-609012,2024-03-01,FAC-003,HW-PC-10073,20,53,57,16
INV-609013,2024-04-01,FAC-003,HW-PC-10073,19,53,54,18
INV-609014,2024-05-01,FAC-003,HW-PC-10073,15,43,47,11
INV-609015,2024-06-01,FAC-003,HW-PC-10073,9,44,41,12
INV-609016,2024-07-01,FAC-003,HW-PC-10073,18,48,56,10
INV-609017,2024-08-01,FAC-003,HW-PC-10073,17,48,58,7
INV-609018,2024-09-01,FAC-003,HW-PC-10073,22,65,67,20
INV-609019,2024-10-01,FAC-003,HW-PC-10073,13,67,63,17
INV-609020,2024-11-01,FAC-003,HW-PC-10073,12,43,50,5
INV-609021,2024-12-01,FAC-003,HW-PC-10073,19,48,59,8
INV-609022,2025-01-01,FAC-003,HW-PC-10073,12,50,57,5
INV-609023,2025-02-01,FAC-003,HW-PC-10073,16,43,51,8
INV-609024,2025-03-01,FAC-003,HW-PC-10073,12,49,51,10
INV-609025,2025-04-01,FAC-003,HW-PC-10073,22,55,72,5
INV-609026,2025-05-01,FAC-003,HW-PC-10073,13,47,45,15
INV-609027,2025-06-01,FAC-003,HW-PC-10073,15,56,58,13
INV-609028,2025-07-01,FAC-003,HW-PC-10073,15,47,53,9
INV-609029,2025-08-01,FAC-003,HW-PC-10073,12,38,46,4
INV-609030,2025-09-01,FAC-003,HW-PC-10073,18,71,67,22
INV-609031,2025-10-01,FAC-003,HW-PC-10073,22,66,66,22
INV-609032,2025-11-01,FAC-003,HW-PC-10073,16,51,60,7
INV-609033,2025-12-01,FAC-003,HW-PC-10073,16,42,49,9
INV-609034,2026-01-01,FAC-003,HW-PC-10073,21,48,53,16
INV-609035,2026-02-01,FAC-003,HW-PC-10073,14,50,54,10
INV-609036,2026-03-01,FAC-003,HW-PC-10073,11,50,53,8
INV-609037,2023-04-01,FAC-003,HW-CW-10075,17,64,71,10
INV-609038,2023-05-01,FAC-003,HW-CW-10075,24,65,67,22
INV-609039,2023-06-01,FAC-003,HW-CW-10075,28,70,88,10
INV-609040,2023-07-01,FAC-003,HW-CW-10075,27,65,82,10
INV-609041,2023-08-01,FAC-003,HW-CW-10075,28,63,80,11
INV-609042,2023-09-01,FAC-003,HW-CW-10075,32,106,128,10
INV-609043,2023-10-01,FAC-003,HW-CW-10075,19,97,91,25
INV-609044,2023-11-01,FAC-003,HW-CW-10075,18,65,75,8
INV-609045,2023-12-01,FAC-003,HW-CW-10075,18,77,86,9
INV-609046,2024-01-01,FAC-003,HW-CW-10075,24,74,80,18
INV-609047,2024-02-01,FAC-003,HW-CW-10075,22,82,79,25
INV-609048,2024-03-01,FAC-003,HW-CW-10075,26,69,83,12
INV-609049,2024-04-01,FAC-003,HW-CW-10075,15,67,72,10
INV-609050,2024-05-01,FAC-003,HW-CW-10075,22,77,90,9
INV-609051,2024-06-01,FAC-003,HW-CW-10075,21,84,90,15
INV-609052,2024-07-01,FAC-003,HW-CW-10075,20,53,60,13
INV-609053,2024-08-01,FAC-003,HW-CW-10075,22,57,72,7
INV-609054,2024-09-01,FAC-003,HW-CW-10075,19,91,89,21
INV-609055,2024-10-01,FAC-003,HW-CW-10075,42,107,128,21
INV-609056,2024-11-01,FAC-003,HW-CW-10075,29,75,88,16
INV-609057,2024-12-01,FAC-003,HW-CW-10075,25,76,93,8
INV-609058,2025-01-01,FAC-003,HW-CW-10075,18,68,66,20
INV-609059,2025-02-01,FAC-003,HW-CW-10075,24,81,86,19
INV-609060,2025-03-01,FAC-003,HW-CW-10075,36,84,113,7
INV-609061,2025-04-01,FAC-003,HW-CW-10075,27,66,75,18
INV-609062,2025-05-01,FAC-003,HW-CW-10075,18,63,68,13
INV-609063,2025-06-01,FAC-003,HW-CW-10075,21,65,78,8
INV-609064,2025-07-01,FAC-003,HW-CW-10075,17,60,62,15
INV-609065,2025-08-01,FAC-003,HW-CW-10075,14,70,70,14
INV-609066,2025-09-01,FAC-003,HW-CW-10075,40,96,104,32
INV-609067,2025-10-01,FAC-003,HW-CW-10075,30,100,120,10
INV-609068,2025-11-01,FAC-003,HW-CW-10075,24,67,70,21
INV-609069,2025-12-01,FAC-003,HW-CW-10075,29,84,98,15
INV-609070,2026-01-01,FAC-003,HW-CW-10075,20,72,72,20
INV-609071,2026-02-01,FAC-003,HW-CW-10075,33,76,89,20
INV-609072,2026-03-01,FAC-003,HW-CW-10075,19,82,94,7
INV-609073,2023-04-01,FAC-003,HW-CW-10076,23,76,88,11
INV-609074,2023-05-01,FAC-003,HW-CW-10076,26,84,94,16
INV-609075,2023-06-01,FAC-003,HW-CW-10076,18,67,69,16
INV-609076,2023-07-01,FAC-003,HW-CW-10076,23,68,81,10
INV-609077,2023-08-01,FAC-003,HW-CW-10076,18,71,80,9
INV-609078,2023-09-01,FAC-003,HW-CW-10076,35,94,99,30
INV-609079,2023-10-01,FAC-003,HW-CW-10076,39,118,131,26
INV-609080,2023-11-01,FAC-003,HW-CW-10076,17,83,79,21
INV-609081,2023-12-01,FAC-003,HW-CW-10076,33,81,94,20
INV-609082,2024-01-01,FAC-003,HW-CW-10076,24,73,84,13
INV-609083,2024-02-01,FAC-003,HW-CW-10076,32,77,93,16
INV-609084,2024-03-01,FAC-003,HW-CW-10076,17,67,70,14
INV-609085,2024-04-01,FAC-003,HW-CW-10076,21,83,98,6
INV-609086,2024-05-01,FAC-003,HW-CW-10076,24,74,73,25
INV-609087,2024-06-01,FAC-003,HW-CW-10076,34,88,96,26
INV-609088,2024-07-01,FAC-003,HW-CW-10076,20,75,84,11
INV-609089,2024-08-01,FAC-003,HW-CW-10076,28,73,94,7
INV-609090,2024-09-01,FAC-003,HW-CW-10076,54,122,138,38
INV-609091,2024-10-01,FAC-003,HW-CW-10076,37,104,126,15
INV-609092,2024-11-01,FAC-003,HW-CW-10076,17,79,88,8
INV-609093,2024-12-01,FAC-003,HW-CW-10076,26,89,91,24
INV-609094,2025-01-01,FAC-003,HW-CW-10076,17,67,74,10
INV-609095,2025-02-01,FAC-003,HW-CW-10076,19,88,92,15
INV-609096,2025-03-01,FAC-003,HW-CW-10076,22,83,90,15
INV-609097,2025-04-01,FAC-003,HW-CW-10076,34,84,99,19
INV-609098,2025-05-01,FAC-003,HW-CW-10076,23,84,84,23
INV-609099,2025-06-01,FAC-003,HW-CW-10076,20,71,68,23
INV-609100,2025-07-01,FAC-003,HW-CW-10076,22,62,73,11
INV-609101,2025-08-01,FAC-003,HW-CW-10076,15,58,63,10
INV-609102,2025-09-01,FAC-003,HW-CW-10076,31,104,120,15
INV-609103,2025-10-01,FAC-003,HW-CW-10076,25,94,92,27
INV-609104,2025-11-01,FAC-003,HW-CW-10076,30,70,82,18
INV-609105,2025-12-01,FAC-003,HW-CW-10076,30,79,82,27
INV-609106,2026-01-01,FAC-003,HW-CW-10076,29,72,93,8
INV-609107,2026-02-01,FAC-003,HW-CW-10076,22,75,87,10
INV-609108,2026-03-01,FAC-003,HW-CW-10076,16,74,72,18
INV-609109,2023-04-01,FAC-003,HW-CW-10077,13,43,50,6
INV-609110,2023-05-01,FAC-003,HW-CW-10077,10,50,50,10
INV-609111,2023-06-01,FAC-003,HW-CW-10077,11,53,48,16
INV-609112,2023-07-01,FAC-003,HW-CW-10077,9,40,45,4
INV-609113,2023-08-01,FAC-003,HW-CW-10077,11,43,48,6
INV-609114,2023-09-01,FAC-003,HW-CW-10077,15,67,65,17
INV-609115,2023-10-01,FAC-003,HW-CW-10077,15,72,69,18
INV-609116,2023-11-01,FAC-003,HW-CW-10077,11,45,49,7
INV-609117,2023-12-01,FAC-003,HW-CW-10077,20,54,65,9
INV-609118,2024-01-01,FAC-003,HW-CW-10077,12,56,53,15
INV-609119,2024-02-01,FAC-003,HW-CW-10077,14,48,51,11
INV-609120,2024-03-01,FAC-003,HW-CW-10077,10,45,46,9
