dealer_id,dealer_name,city_id,city_name,state_code,state_name,region,tier,channel,is_urban,monthly_capacity_units,years_active,onboarded_date,latitude,longitude,credit_limit_inr,is_active
DLR-101642,Bhopal C775 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,563,8,2017-08-15,23.2172,77.3925,873189,True
DLR-101643,Bhopal A775 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,2338,8,2017-07-13,23.3057,77.4062,2164309,True
DLR-101644,Bhopal B790 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,1284,10,2016-02-27,23.2719,77.422,1394098,True
DLR-101645,Indore A272 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Institutional/B2B,True,3904,20,2006-01-25,22.7683,75.8142,3306526,True
DLR-101646,Jabalpur C325 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,216,1,2025-02-20,23.2274,79.978,400273,True
DLR-101647,Indore B841 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,932,6,2019-07-04,22.6982,75.831,1505136,True
DLR-101648,Indore C167 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,508,5,2020-12-27,22.7646,75.8184,734225,True
DLR-101649,Jabalpur C527 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,580,2,2023-07-03,23.149,79.9621,843231,True
DLR-101650,Jabalpur B719 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,1426,9,2017-01-20,23.1884,79.9787,2339892,True
DLR-101651,Gwalior B788 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,715,9,2017-04-22,26.2315,78.2149,1392772,True
DLR-101652,Bhopal C146 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,235,7,2019-02-02,23.2844,77.4132,332438,True
DLR-101653,Bhopal C839 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,575,7,2019-04-25,23.2668,77.449,463037,False
DLR-101654,Bhopal B846 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,1317,8,2017-06-12,23.2315,77.3795,1878645,True
DLR-101655,Bhopal A625 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Multi-Brand Outlet,True,2569,29,1997-03-18,23.2512,77.3836,5117553,True
DLR-101656,Bhopal B473 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,631,13,2013-01-15,23.2541,77.4409,998892,True
DLR-101657,Indore B575 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,1007,9,2016-07-12,22.691,75.8965,1735422,True
DLR-101658,Bhopal C551 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,423,6,2019-09-20,23.2131,77.375,776553,True
DLR-101659,Bhopal C309 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,488,4,2021-07-09,23.3096,77.4397,834007,True
DLR-101660,Bhopal C644 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,530,9,2016-05-16,23.2535,77.3624,958258,True
DLR-101661,Gwalior B793 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,1152,12,2013-12-20,26.1774,78.1503,1370493,True
DLR-101662,Indore A905 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Retail Store,True,3595,9,2016-12-10,22.7576,75.8276,4664800,True
DLR-101663,Indore B200 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,995,13,2012-10-24,22.6943,75.9091,967461,True
DLR-101664,Bhopal C464 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Institutional/B2B,True,309,8,2017-08-25,23.2493,77.448,353899,True
DLR-101665,Indore C971 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,252,8,2017-12-30,22.6717,75.8879,458273,True
DLR-101666,Bhopal C188 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Institutional/B2B,True,584,4,2021-09-05,23.233,77.3938,796263,True
DLR-101667,Bhopal C838 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,236,9,2016-08-31,23.3063,77.441,295564,True
DLR-101668,Jabalpur C762 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,425,9,2017-03-05,23.2018,79.9607,814429,True
DLR-101669,Ujjain A720 Distributors,CITY-1086,Ujjain,MP,Madhya Pradesh,Central,A,Retail Store,False,3913,18,2007-11-23,23.1941,75.8245,5062313,True
DLR-101670,Gwalior B825 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,991,9,2016-11-25,26.2485,78.1997,1941963,True
DLR-101671,Jabalpur A233 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,A,Retail Store,True,3072,25,2001-04-20,23.1885,79.984,4052600,True
DLR-101672,Gwalior C878 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,C,Multi-Brand Outlet,True,217,4,2021-05-10,26.1861,78.1313,297611,True
DLR-101673,Bhopal B940 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Online Marketplace,True,983,16,2009-07-27,23.2753,77.4451,1472762,True
DLR-101674,Ujjain C601 Distributors,CITY-1086,Ujjain,MP,Madhya Pradesh,Central,C,Retail Store,False,591,1,2025-02-12,23.1481,75.7762,671680,True
DLR-101675,Bhopal C224 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,408,2,2023-08-06,23.2482,77.4433,348812,True
DLR-101676,Gwalior C736 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,C,Retail Store,True,281,2,2024-01-02,26.2475,78.184,518377,True
DLR-101677,Bhopal A593 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,2127,22,2004-02-01,23.271,77.3864,2564594,True
DLR-101678,Indore A275 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Retail Store,True,2979,18,2008-01-25,22.681,75.8139,4945124,True
DLR-101679,Gwalior C816 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,C,Retail Store,True,362,8,2017-06-06,26.2275,78.148,700263,True
DLR-101680,Indore C649 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,401,3,2023-04-25,22.7489,75.9065,455663,True
DLR-101681,Bhopal C796 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Multi-Brand Outlet,True,436,4,2021-11-24,23.2979,77.4562,507211,True
DLR-101682,Indore C511 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,363,6,2020-04-12,22.7373,75.8791,460238,True
DLR-101683,Indore C142 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,231,1,2024-10-12,22.7696,75.8837,392377,True
DLR-101684,Ujjain C291 Distributors,CITY-1086,Ujjain,MP,Madhya Pradesh,Central,C,Retail Store,False,309,4,2022-04-10,23.1903,75.7714,462349,True
DLR-101685,Jabalpur B201 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,733,5,2020-06-19,23.1867,80.0332,737370,True
DLR-101686,Indore C869 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,514,8,2018-01-07,22.7492,75.8908,801627,True
DLR-101687,Bhopal C963 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,480,4,2022-02-11,23.2117,77.392,870608,True
DLR-101688,Jabalpur B321 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,1217,4,2022-03-15,23.1963,80.0074,1895133,True
DLR-101689,Bhopal B925 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,899,16,2010-03-26,23.2323,77.3713,1167115,True
DLR-101690,Bhopal C220 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,211,3,2023-02-24,23.275,77.3922,230179,True
DLR-101691,Indore C666 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,438,4,2021-06-07,22.7473,75.9006,585246,True
DLR-101692,Jabalpur C524 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Online Marketplace,True,414,2,2023-10-22,23.1937,80.0146,629857,True
DLR-101693,Bhopal C309 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,202,8,2017-06-11,23.2721,77.4006,288202,True
DLR-101694,Bhopal A431 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,3416,17,2009-02-24,23.218,77.4355,4844934,True
DLR-101695,Indore A129 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Multi-Brand Outlet,True,1826,17,2008-06-28,22.6798,75.8893,3339870,True
DLR-101696,Bhopal A695 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,2256,8,2017-10-07,23.2354,77.4032,3852241,True
DLR-101697,Indore B496 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,1265,8,2018-01-23,22.6855,75.8582,1663214,True
DLR-101698,Indore B167 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,1436,14,2011-10-28,22.7573,75.8306,1758461,True
DLR-101699,Indore C795 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,191,6,2019-10-29,22.7175,75.8262,258057,True
DLR-101700,Bhopal A750 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,3221,29,1996-11-10,23.2896,77.403,5932172,True
DLR-101701,Bhopal B573 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,1133,11,2014-12-05,23.3,77.3922,1732913,True
DLR-101702,Jabalpur C642 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,443,1,2024-07-05,23.1911,80.0129,859257,True
DLR-101703,Jabalpur B356 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,749,7,2018-06-03,23.1546,79.9464,1135747,True
DLR-101704,Bhopal C776 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,414,8,2017-11-09,23.2826,77.4525,527363,True
DLR-101705,Bhopal A151 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,1588,28,1998-01-03,23.2228,77.3668,2998148,True
DLR-101706,Bhopal C628 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,279,7,2018-07-31,23.2602,77.4319,449121,True
DLR-101707,Indore B463 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Retail Store,True,922,6,2020-02-27,22.7483,75.8688,985965,True
DLR-101708,Gwalior B705 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,1443,6,2019-06-28,26.1938,78.1642,2485134,True
DLR-101709,Indore A649 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Retail Store,True,3998,24,2001-10-27,22.7185,75.9026,3387039,True
DLR-101710,Gwalior B440 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,647,14,2012-04-15,26.221,78.2287,996989,True
DLR-101711,Gwalior B861 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,B,Retail Store,True,624,4,2022-03-29,26.235,78.1973,1162963,True
DLR-101712,Jabalpur C494 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,169,5,2020-11-04,23.1363,80.0306,206332,True
DLR-101713,Bhopal A137 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Multi-Brand Outlet,True,3516,29,1997-01-23,23.2725,77.409,3908163,True
DLR-101714,Bhopal B170 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Multi-Brand Outlet,True,792,13,2013-04-16,23.2278,77.4387,1020351,True
DLR-101715,Bhopal C584 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,421,6,2020-04-13,23.2208,77.4561,657247,True
DLR-101716,Jabalpur C864 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,392,7,2018-06-05,23.1772,79.9794,525572,True
DLR-101717,Jabalpur C908 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,435,4,2021-05-10,23.2292,79.9455,621398,True
DLR-101718,Indore A622 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Retail Store,True,3525,12,2013-12-17,22.7426,75.8175,6269932,True
DLR-101719,Bhopal A587 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,2918,17,2008-12-08,23.3003,77.4508,2481250,True
DLR-101720,Bhopal C750 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,443,1,2024-06-28,23.2264,77.3821,742979,True
DLR-101721,Bhopal A548 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Multi-Brand Outlet,True,1739,29,1996-11-08,23.2643,77.4267,1593015,True
DLR-101722,Indore B254 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,B,Institutional/B2B,True,1294,9,2016-05-26,22.734,75.9052,1713342,True
DLR-101723,Bhopal A249 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,A,Retail Store,True,3134,20,2005-12-30,23.2158,77.3645,6130329,True
DLR-101724,Bhopal C699 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Multi-Brand Outlet,True,166,7,2018-05-30,23.2288,77.4071,237557,True
DLR-101725,Gwalior A508 Distributors,CITY-1084,Gwalior,MP,Madhya Pradesh,Central,A,Retail Store,True,3105,23,2003-03-18,26.2272,78.1997,4649357,True
DLR-101726,Bhopal B649 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,B,Retail Store,True,931,6,2020-03-18,23.2698,77.3742,1377868,True
DLR-101727,Indore A708 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,A,Retail Store,True,3500,22,2003-08-09,22.6796,75.8496,3399102,True
DLR-101728,Bhopal C436 Distributors,CITY-1082,Bhopal,MP,Madhya Pradesh,Central,C,Retail Store,True,240,9,2016-06-12,23.239,77.4445,363703,True
DLR-101729,Jabalpur B395 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,B,Retail Store,True,1255,8,2017-07-30,23.2192,80.0341,2421175,True
DLR-101730,Indore C861 Distributors,CITY-1083,Indore,MP,Madhya Pradesh,Central,C,Retail Store,True,415,9,2017-03-16,22.6916,75.8125,748043,True
DLR-101731,Jabalpur C815 Distributors,CITY-1085,Jabalpur,MP,Madhya Pradesh,Central,C,Retail Store,True,557,2,2023-06-16,23.1695,80.0192,838207,True
DLR-101732,Bhilai B451 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Retail Store,False,1013,6,2019-09-30,21.1955,81.4066,1346857,True
DLR-101733,Bhilai B124 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Retail Store,False,662,13,2012-10-23,21.2236,81.4614,1164732,True
DLR-101734,Raipur B232 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Multi-Brand Outlet,True,1195,16,2009-11-09,21.2255,81.6438,1219009,True
DLR-101735,Raipur B658 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Multi-Brand Outlet,True,1190,5,2020-06-25,21.2517,81.6705,1059718,True
DLR-101736,Raipur B342 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Multi-Brand Outlet,True,1089,15,2011-04-17,21.2795,81.5983,1123720,True
DLR-101737,Raipur C210 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,428,8,2018-01-17,21.2973,81.5951,374371,True
DLR-101738,Raipur A589 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,A,Multi-Brand Outlet,True,3820,29,1996-07-12,21.2754,81.6123,6538441,True
DLR-101739,Raipur C717 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,345,3,2022-07-17,21.2549,81.6184,446864,True
DLR-101740,Bhilai B401 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Retail Store,False,1242,10,2015-12-05,21.1574,81.4298,1890127,True
DLR-101741,Raipur C256 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,230,4,2022-03-10,21.2969,81.6506,261571,True
DLR-101742,Raipur A415 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,A,Multi-Brand Outlet,True,2436,29,1996-10-06,21.27,81.6628,3518289,True
DLR-101743,Bhilai B681 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Retail Store,False,858,6,2019-12-13,21.1571,81.4482,1465840,True
DLR-101744,Raipur C537 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Multi-Brand Outlet,True,488,1,2025-03-03,21.2062,81.6322,448823,True
DLR-101745,Raipur C743 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,247,8,2017-06-28,21.2587,81.5831,466679,True
DLR-101746,Raipur C146 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,512,6,2019-12-17,21.2214,81.6396,432474,True
DLR-101747,Raipur C555 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,513,5,2021-03-30,21.2376,81.5881,612148,True
DLR-101748,Raipur C476 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Institutional/B2B,True,390,8,2017-06-28,21.2955,81.6506,367218,True
DLR-101749,Raipur B827 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Retail Store,True,1437,10,2015-09-24,21.2312,81.6069,2678136,True
DLR-101750,Bhilai C146 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,C,Multi-Brand Outlet,False,204,7,2018-05-22,21.2167,81.447,360793,True
DLR-101751,Raipur C714 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Online Marketplace,True,561,9,2017-03-01,21.2389,81.6468,995745,True
DLR-101752,Bhilai C863 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,C,Retail Store,False,536,5,2020-06-15,21.2473,81.436,648346,True
DLR-101753,Raipur C404 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,180,6,2020-04-10,21.2704,81.6462,277760,True
DLR-101754,Bhilai A544 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,A,Online Marketplace,False,2211,18,2007-11-09,21.1856,81.4482,4096624,True
DLR-101755,Raipur C174 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,338,4,2021-11-26,21.2903,81.5839,299278,True
DLR-101756,Raipur C339 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,288,6,2019-07-11,21.2662,81.5963,540575,True
DLR-101757,Raipur C500 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,431,3,2023-02-27,21.2063,81.6595,491769,True
DLR-101758,Raipur B126 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Multi-Brand Outlet,True,815,15,2011-02-16,21.2247,81.6059,788093,True
DLR-101759,Raipur B696 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Retail Store,True,878,15,2010-08-26,21.287,81.6739,1362935,True
DLR-101760,Bhilai C817 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,C,Retail Store,False,455,8,2017-07-31,21.1971,81.3963,407257,True
DLR-101761,Raipur C121 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,292,7,2019-02-13,21.2827,81.6485,451453,True
DLR-101762,Raipur C812 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,152,6,2019-11-19,21.2506,81.6327,166149,True
DLR-101763,Raipur A691 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,A,Retail Store,True,3625,23,2003-04-22,21.2197,81.596,4181589,False
DLR-101764,Bhilai B213 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Multi-Brand Outlet,False,1246,16,2010-01-22,21.2119,81.4046,1045197,True
DLR-101765,Raipur C922 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Retail Store,True,229,8,2017-12-11,21.2661,81.6503,330995,True
DLR-101766,Bhilai B558 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,B,Retail Store,False,1166,10,2016-03-28,21.2023,81.4621,2231600,True
DLR-101767,Bhilai C103 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,C,Retail Store,False,409,7,2019-03-11,21.2129,81.4471,674467,True
DLR-101768,Raipur B469 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,B,Retail Store,True,1384,16,2009-09-16,21.219,81.6133,2525129,True
DLR-101769,Raipur C660 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,C,Multi-Brand Outlet,True,189,7,2018-12-09,21.2303,81.6633,340061,True
DLR-101770,Bhilai A807 Distributors,CITY-1098,Bhilai,CG,Chhattisgarh,Central,A,Retail Store,False,2232,16,2010-02-20,21.2023,81.4015,3648241,True
DLR-101771,Raipur A451 Distributors,CITY-1097,Raipur,CG,Chhattisgarh,Central,A,Retail Store,True,3795,19,2006-07-08,21.2161,81.673,5015598,True
DLR-101772,Guwahati A311 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,A,Retail Store,True,3656,18,2007-06-27,26.1515,91.7356,6129790,True
DLR-101773,Dibrugarh C416 Distributors,CITY-1101,Dibrugarh,AS,Assam,Northeast,C,Retail Store,False,456,8,2017-04-30,27.4561,94.9155,410474,True
DLR-101774,Silchar C535 Distributors,CITY-1100,Silchar,AS,Assam,Northeast,C,Institutional/B2B,False,184,3,2022-06-19,24.8551,92.7523,254148,True
DLR-101775,Guwahati A513 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,A,Retail Store,True,2022,11,2014-12-02,26.1708,91.767,2526090,True
DLR-101776,Silchar C382 Distributors,CITY-1100,Silchar,AS,Assam,Northeast,C,Retail Store,False,233,6,2019-11-29,24.8499,92.8101,439800,True
DLR-101777,Guwahati B897 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,B,Retail Store,True,1399,15,2010-08-28,26.1204,91.693,1968279,True
DLR-101778,Guwahati C751 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,C,Retail Store,True,535,8,2017-11-12,26.1267,91.7128,875469,True
DLR-101779,Dibrugarh C969 Distributors,CITY-1101,Dibrugarh,AS,Assam,Northeast,C,Institutional/B2B,False,489,3,2022-09-29,27.5115,94.9498,961519,True
DLR-101780,Guwahati B432 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,B,Retail Store,True,754,13,2012-05-11,26.1863,91.7291,1335616,True
DLR-101781,Silchar C498 Distributors,CITY-1100,Silchar,AS,Assam,Northeast,C,Retail Store,False,526,6,2019-08-13,24.7997,92.798,561127,True
DLR-101782,Dibrugarh B340 Distributors,CITY-1101,Dibrugarh,AS,Assam,Northeast,B,Retail Store,False,1101,5,2020-11-01,27.453,94.9075,1346502,True
DLR-101783,Guwahati A981 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,A,Multi-Brand Outlet,True,2232,23,2003-02-13,26.1433,91.6998,2345873,True
DLR-101784,Guwahati C669 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,C,Multi-Brand Outlet,True,568,6,2019-11-12,26.1277,91.7518,537790,True
DLR-101785,Guwahati A463 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,A,Retail Store,True,3538,26,1999-08-17,26.0902,91.7772,3946101,True
DLR-101786,Guwahati A690 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,A,Online Marketplace,True,3869,15,2011-04-16,26.1462,91.6977,7288356,True
DLR-101787,Guwahati C825 Distributors,CITY-1099,Guwahati,AS,Assam,Northeast,C,Retail Store,True,546,1,2025-04-11,26.0993,91.6916,701655,True
