request_id,request_date,centre_id,product_id,issue_type,severity,status,resolution_days,is_under_warranty,cost_inr
SVC-REQ-743661,2023-06-16,SVC-50136,HW-PC-10065,Safety Valve Issue,Critical,Resolved,6.0,False,250
SVC-REQ-743662,2025-06-11,SVC-50088,HW-PC-10070,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743663,2025-10-01,SVC-50095,HW-PC-10002,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-743664,2023-11-08,SVC-50022,HW-PC-10021,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743665,2023-06-08,SVC-50111,HW-PC-10054,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743666,2025-08-06,SVC-50128,HW-PC-10067,Pressure Loss,Critical,Pending,,True,0
SVC-REQ-743667,2025-02-28,SVC-50131,HW-PC-10006,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743668,2025-08-20,SVC-50010,HW-PC-10012,Gasket Replacement,Routine,Resolved,3.0,False,250
SVC-REQ-743669,2024-12-03,SVC-50114,HW-PC-10023,Handle Damage,Routine,Pending,,True,0
SVC-REQ-743670,2024-07-02,SVC-50092,HW-PC-10021,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743671,2026-02-13,SVC-50134,HW-PC-10014,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743672,2025-07-24,SVC-50029,HW-PC-10038,Handle Damage,Routine,Pending,,True,0
SVC-REQ-743673,2024-06-17,SVC-50133,HW-PC-10067,Gasket Replacement,Routine,Resolved,5.0,False,1500
SVC-REQ-743674,2025-12-09,SVC-50063,HW-PC-10045,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-743675,2026-03-23,SVC-50027,HW-PC-10019,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743676,2024-03-01,SVC-50101,HW-PC-10020,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743677,2025-11-26,SVC-50041,HW-PC-10066,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743678,2023-05-19,SVC-50091,HW-PC-10061,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743679,2023-11-16,SVC-50082,HW-PC-10041,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743680,2023-09-19,SVC-50136,HW-PC-10004,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743681,2024-04-27,SVC-50124,HW-PC-10026,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743682,2024-11-29,SVC-50023,HW-PC-10049,Safety Valve Issue,Critical,Resolved,8.0,False,1500
SVC-REQ-743683,2025-05-25,SVC-50109,HW-PC-10009,Pressure Loss,Critical,Resolved,7.0,True,0
SVC-REQ-743684,2025-12-05,SVC-50080,HW-PC-10003,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-743685,2023-09-16,SVC-50086,HW-PC-10057,Gasket Replacement,Routine,Resolved,2.0,False,250
SVC-REQ-743686,2024-12-13,SVC-50033,HW-PC-10040,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743687,2024-11-22,SVC-50017,HW-PC-10034,Body Dent,Cosmetic,Resolved,4.0,True,0
SVC-REQ-743688,2024-08-07,SVC-50015,HW-PC-10001,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743689,2025-05-02,SVC-50099,HW-PC-10072,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743690,2024-10-10,SVC-50059,HW-PC-10009,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743691,2024-11-18,SVC-50029,HW-PC-10069,Gasket Replacement,Routine,Resolved,9.0,True,0
SVC-REQ-743692,2025-12-06,SVC-50090,HW-PC-10057,Lid Stuck,Critical,Resolved,5.0,False,150
SVC-REQ-743693,2025-10-26,SVC-50023,HW-PC-10039,Gasket Replacement,Routine,Resolved,2.0,False,1500
SVC-REQ-743694,2024-12-12,SVC-50054,HW-PC-10020,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743695,2023-09-13,SVC-50096,HW-PC-10030,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-743696,2026-02-07,SVC-50110,HW-PC-10066,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-743697,2025-02-03,SVC-50107,HW-PC-10029,Gasket Replacement,Routine,Resolved,4.0,False,250
SVC-REQ-743698,2025-08-25,SVC-50133,HW-PC-10022,Safety Valve Issue,Critical,Resolved,5.0,False,800
SVC-REQ-743699,2023-05-27,SVC-50051,HW-PC-10017,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743700,2025-11-30,SVC-50068,HW-PC-10020,Handle Damage,Routine,Resolved,4.0,False,150
SVC-REQ-743701,2025-05-01,SVC-50126,HW-PC-10008,Handle Damage,Routine,Resolved,2.0,False,450
SVC-REQ-743702,2025-04-22,SVC-50052,HW-PC-10005,Handle Damage,Routine,Resolved,2.0,True,0
SVC-REQ-743703,2023-07-21,SVC-50072,HW-PC-10018,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743704,2025-05-19,SVC-50049,HW-PC-10027,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743705,2023-06-16,SVC-50125,HW-PC-10015,Gasket Replacement,Routine,Escalated,2.0,True,0
SVC-REQ-743706,2023-05-28,SVC-50040,HW-PC-10005,Lid Stuck,Critical,Resolved,9.0,True,0
SVC-REQ-743707,2024-03-21,SVC-50008,HW-PC-10062,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743708,2023-04-28,SVC-50114,HW-PC-10058,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743709,2023-09-17,SVC-50077,HW-PC-10018,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743710,2025-05-31,SVC-50125,HW-PC-10005,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743711,2025-09-26,SVC-50044,HW-PC-10001,Gasket Replacement,Routine,Resolved,5.0,False,250
SVC-REQ-743712,2023-10-11,SVC-50116,HW-PC-10035,Vent Weight Lost,Routine,Resolved,4.0,False,250
SVC-REQ-743713,2025-09-13,SVC-50088,HW-PC-10020,Pressure Loss,Critical,Resolved,8.0,False,250
SVC-REQ-743714,2024-09-02,SVC-50100,HW-PC-10030,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-743715,2026-02-05,SVC-50103,HW-PC-10013,Gasket Replacement,Routine,Resolved,3.0,False,800
SVC-REQ-743716,2023-08-24,SVC-50138,HW-PC-10071,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-743717,2023-05-26,SVC-50140,HW-PC-10053,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-743718,2025-10-08,SVC-50120,HW-PC-10067,Pressure Loss,Critical,Resolved,5.0,True,0
SVC-REQ-743719,2024-05-03,SVC-50048,HW-PC-10033,Gasket Replacement,Routine,Resolved,4.0,False,800
SVC-REQ-743720,2024-08-05,SVC-50018,HW-PC-10051,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743721,2024-10-09,SVC-50089,HW-PC-10060,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-743722,2025-09-15,SVC-50027,HW-PC-10004,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743723,2023-06-15,SVC-50085,HW-PC-10015,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743724,2024-11-18,SVC-50046,HW-PC-10001,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743725,2024-07-05,SVC-50113,HW-PC-10020,Vent Weight Lost,Routine,Pending,,False,150
SVC-REQ-743726,2024-04-08,SVC-50053,HW-PC-10064,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743727,2024-04-17,SVC-50042,HW-PC-10017,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743728,2025-12-30,SVC-50127,HW-PC-10066,Gasket Replacement,Routine,Resolved,8.0,True,0
SVC-REQ-743729,2024-01-06,SVC-50067,HW-PC-10071,Vent Weight Lost,Routine,Pending,,False,450
SVC-REQ-743730,2024-08-02,SVC-50032,HW-PC-10004,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-743731,2024-09-16,SVC-50015,HW-PC-10005,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-743732,2025-05-25,SVC-50087,HW-PC-10065,Gasket Replacement,Routine,Resolved,3.0,False,1500
SVC-REQ-743733,2024-10-17,SVC-50079,HW-PC-10002,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-743734,2025-02-01,SVC-50088,HW-PC-10046,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743735,2024-06-05,SVC-50045,HW-PC-10023,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743736,2025-05-24,SVC-50098,HW-PC-10043,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743737,2024-08-15,SVC-50033,HW-PC-10008,Lid Stuck,Critical,Pending,,False,800
SVC-REQ-743738,2023-11-24,SVC-50026,HW-PC-10053,Gasket Replacement,Routine,Escalated,3.0,False,250
SVC-REQ-743739,2025-09-05,SVC-50012,HW-PC-10027,Gasket Replacement,Routine,Resolved,3.0,False,250
SVC-REQ-743740,2025-07-07,SVC-50055,HW-PC-10002,Lid Stuck,Critical,Pending,,False,1500
SVC-REQ-743741,2025-02-10,SVC-50071,HW-PC-10019,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743742,2024-10-21,SVC-50024,HW-PC-10035,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-743743,2023-11-11,SVC-50095,HW-PC-10051,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743744,2025-11-04,SVC-50011,HW-PC-10035,Lid Stuck,Critical,Escalated,5.0,True,0
SVC-REQ-743745,2023-07-06,SVC-50072,HW-PC-10062,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-743746,2024-05-22,SVC-50069,HW-PC-10034,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743747,2025-10-17,SVC-50129,HW-PC-10003,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743748,2024-12-29,SVC-50080,HW-PC-10001,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-743749,2024-07-14,SVC-50080,HW-PC-10048,Manufacturing Defect,Critical,Resolved,6.0,True,0
SVC-REQ-743750,2025-08-06,SVC-50069,HW-PC-10007,Safety Valve Issue,Critical,Escalated,6.0,False,250
SVC-REQ-743751,2026-03-18,SVC-50049,HW-PC-10001,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-743752,2023-10-22,SVC-50107,HW-PC-10074,Safety Valve Issue,Critical,Resolved,6.0,False,150
SVC-REQ-743753,2023-05-23,SVC-50082,HW-PC-10016,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-743754,2024-08-12,SVC-50129,HW-PC-10005,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743755,2024-02-01,SVC-50068,HW-PC-10054,Gasket Replacement,Routine,Escalated,6.0,True,0
SVC-REQ-743756,2025-03-31,SVC-50022,HW-PC-10012,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743757,2024-09-18,SVC-50066,HW-PC-10018,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743758,2024-09-23,SVC-50068,HW-PC-10020,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-743759,2024-04-25,SVC-50134,HW-PC-10072,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743760,2023-11-13,SVC-50013,HW-PC-10020,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743761,2023-11-15,SVC-50012,HW-PC-10073,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-743762,2024-05-25,SVC-50069,HW-PC-10003,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743763,2025-04-17,SVC-50099,HW-PC-10009,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743764,2024-04-04,SVC-50051,HW-PC-10016,Handle Damage,Routine,Resolved,3.0,False,150
SVC-REQ-743765,2024-03-22,SVC-50124,HW-PC-10004,Safety Valve Issue,Critical,Resolved,6.0,False,250
SVC-REQ-743766,2024-06-29,SVC-50039,HW-PC-10044,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743767,2026-03-20,SVC-50129,HW-PC-10003,Pressure Loss,Critical,Resolved,7.0,True,0
SVC-REQ-743768,2023-06-29,SVC-50028,HW-PC-10009,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743769,2024-02-11,SVC-50077,HW-PC-10063,Pressure Loss,Critical,Resolved,11.0,False,250
SVC-REQ-743770,2024-02-08,SVC-50064,HW-PC-10015,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743771,2026-02-28,SVC-50109,HW-PC-10024,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-743772,2024-06-13,SVC-50028,HW-PC-10011,Body Dent,Cosmetic,Escalated,7.0,True,0
SVC-REQ-743773,2024-12-03,SVC-50079,HW-PC-10002,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743774,2023-11-01,SVC-50026,HW-PC-10007,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-743775,2023-04-15,SVC-50119,HW-PC-10012,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743776,2024-04-07,SVC-50109,HW-PC-10034,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-743777,2025-02-26,SVC-50038,HW-PC-10040,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743778,2025-04-29,SVC-50054,HW-PC-10019,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743779,2025-06-25,SVC-50109,HW-PC-10069,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743780,2025-10-27,SVC-50134,HW-PC-10008,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743781,2023-07-27,SVC-50130,HW-PC-10058,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-743782,2023-06-21,SVC-50086,HW-PC-10062,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743783,2025-08-02,SVC-50037,HW-PC-10059,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743784,2024-07-11,SVC-50112,HW-PC-10019,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743785,2026-01-21,SVC-50111,HW-PC-10006,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-743786,2026-01-16,SVC-50034,HW-PC-10006,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743787,2023-08-27,SVC-50093,HW-PC-10003,Pressure Loss,Critical,Resolved,8.0,True,0
SVC-REQ-743788,2025-04-28,SVC-50085,HW-PC-10003,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743789,2023-06-07,SVC-50126,HW-PC-10026,Pressure Loss,Critical,Escalated,6.0,False,250
SVC-REQ-743790,2024-06-09,SVC-50074,HW-PC-10002,Safety Valve Issue,Critical,Escalated,6.0,False,450
SVC-REQ-743791,2025-10-04,SVC-50118,HW-PC-10033,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-743792,2024-08-10,SVC-50047,HW-PC-10003,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743793,2023-05-08,SVC-50054,HW-PC-10058,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743794,2023-12-10,SVC-50119,HW-PC-10004,Safety Valve Issue,Critical,Resolved,8.0,False,250
SVC-REQ-743795,2023-06-25,SVC-50079,HW-PC-10034,Handle Damage,Routine,Resolved,5.0,False,150
SVC-REQ-743796,2024-06-14,SVC-50079,HW-PC-10060,Vent Weight Lost,Routine,Resolved,4.0,False,150
SVC-REQ-743797,2025-05-04,SVC-50032,HW-PC-10022,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-743798,2025-03-23,SVC-50122,HW-PC-10054,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-743799,2025-05-24,SVC-50064,HW-PC-10029,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743800,2024-05-22,SVC-50026,HW-PC-10041,Vent Weight Lost,Routine,Resolved,3.0,False,250
SVC-REQ-743801,2024-01-02,SVC-50114,HW-PC-10021,Safety Valve Issue,Critical,Resolved,6.0,False,450
SVC-REQ-743802,2023-05-29,SVC-50012,HW-PC-10002,Gasket Replacement,Routine,Resolved,4.0,False,250
SVC-REQ-743803,2026-01-14,SVC-50007,HW-PC-10061,Lid Stuck,Critical,Escalated,8.0,True,0
SVC-REQ-743804,2023-07-31,SVC-50062,HW-PC-10063,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-743805,2023-10-09,SVC-50106,HW-PC-10016,Gasket Replacement,Routine,Resolved,6.0,False,150
SVC-REQ-743806,2023-04-30,SVC-50013,HW-PC-10010,Gasket Replacement,Routine,Resolved,8.0,False,450
SVC-REQ-743807,2024-03-12,SVC-50016,HW-PC-10009,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-743808,2025-09-08,SVC-50003,HW-PC-10061,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743809,2024-03-29,SVC-50036,HW-PC-10070,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-743810,2025-03-30,SVC-50060,HW-PC-10026,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-743811,2026-02-16,SVC-50021,HW-PC-10001,Gasket Replacement,Routine,Resolved,4.0,False,250
SVC-REQ-743812,2025-11-26,SVC-50083,HW-PC-10037,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-743813,2023-10-11,SVC-50076,HW-PC-10010,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743814,2024-04-30,SVC-50066,HW-PC-10020,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743815,2025-06-22,SVC-50056,HW-PC-10048,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-743816,2026-03-04,SVC-50092,HW-PC-10002,Gasket Replacement,Routine,Resolved,3.0,False,150
SVC-REQ-743817,2025-05-21,SVC-50058,HW-PC-10037,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-743818,2023-12-20,SVC-50126,HW-PC-10008,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743819,2023-08-17,SVC-50039,HW-PC-10023,Vent Weight Lost,Routine,Escalated,3.0,True,0
SVC-REQ-743820,2024-09-19,SVC-50131,HW-PC-10020,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-743821,2023-10-27,SVC-50035,HW-PC-10015,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743822,2023-11-28,SVC-50072,HW-PC-10005,Pressure Loss,Critical,Resolved,5.0,True,0
SVC-REQ-743823,2025-02-19,SVC-50088,HW-PC-10023,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-743824,2024-10-12,SVC-50030,HW-PC-10035,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743825,2023-08-02,SVC-50080,HW-PC-10035,Gasket Replacement,Routine,Resolved,3.0,False,150
SVC-REQ-743826,2023-09-10,SVC-50072,HW-PC-10054,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743827,2023-04-23,SVC-50037,HW-PC-10015,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-743828,2023-11-21,SVC-50079,HW-PC-10073,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743829,2025-11-21,SVC-50009,HW-PC-10018,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743830,2025-08-08,SVC-50040,HW-PC-10001,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743831,2024-06-20,SVC-50092,HW-PC-10009,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743832,2025-06-14,SVC-50078,HW-PC-10022,Body Dent,Cosmetic,Resolved,4.0,True,0
SVC-REQ-743833,2024-06-12,SVC-50117,HW-PC-10027,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743834,2025-08-07,SVC-50068,HW-PC-10029,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743835,2023-10-14,SVC-50017,HW-PC-10063,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-743836,2023-09-09,SVC-50116,HW-PC-10016,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743837,2023-06-17,SVC-50078,HW-PC-10054,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743838,2023-12-11,SVC-50023,HW-PC-10036,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-743839,2023-09-02,SVC-50068,HW-PC-10015,Safety Valve Issue,Critical,Resolved,10.0,True,0
SVC-REQ-743840,2025-08-15,SVC-50123,HW-PC-10049,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743841,2023-12-09,SVC-50056,HW-PC-10013,Pressure Loss,Critical,Resolved,6.0,False,800
SVC-REQ-743842,2024-10-14,SVC-50062,HW-PC-10019,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743843,2025-06-27,SVC-50017,HW-PC-10018,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743844,2025-04-12,SVC-50129,HW-PC-10001,Gasket Replacement,Routine,Resolved,5.0,False,250
SVC-REQ-743845,2023-11-07,SVC-50053,HW-PC-10003,Safety Valve Issue,Critical,Resolved,7.0,False,150
SVC-REQ-743846,2023-06-16,SVC-50062,HW-PC-10004,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743847,2025-12-13,SVC-50036,HW-PC-10056,Manufacturing Defect,Critical,Resolved,9.0,True,0
SVC-REQ-743848,2025-02-02,SVC-50026,HW-PC-10018,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-743849,2025-05-13,SVC-50018,HW-PC-10038,Gasket Replacement,Routine,Escalated,5.0,True,0
SVC-REQ-743850,2024-05-24,SVC-50069,HW-PC-10067,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743851,2023-12-11,SVC-50037,HW-PC-10027,Safety Valve Issue,Critical,Resolved,7.0,False,150
SVC-REQ-743852,2024-10-31,SVC-50033,HW-PC-10062,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-743853,2023-06-17,SVC-50020,HW-PC-10070,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743854,2025-08-16,SVC-50120,HW-PC-10008,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-743855,2025-03-16,SVC-50124,HW-PC-10059,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743856,2025-07-02,SVC-50048,HW-PC-10051,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-743857,2024-12-05,SVC-50087,HW-PC-10068,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-743858,2024-12-13,SVC-50094,HW-PC-10038,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-743859,2025-01-03,SVC-50103,HW-PC-10051,Lid Stuck,Critical,Resolved,5.0,False,250
SVC-REQ-743860,2025-07-29,SVC-50080,HW-PC-10016,Pressure Loss,Critical,Resolved,8.0,True,0
SVC-REQ-743861,2023-11-26,SVC-50042,HW-PC-10008,Vent Weight Lost,Routine,Resolved,5.0,True,0
SVC-REQ-743862,2025-04-17,SVC-50078,HW-PC-10021,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743863,2024-11-20,SVC-50135,HW-PC-10050,Safety Valve Issue,Critical,Resolved,12.0,True,0
SVC-REQ-743864,2024-09-19,SVC-50076,HW-PC-10033,Gasket Replacement,Routine,Resolved,4.0,False,250
SVC-REQ-743865,2024-11-09,SVC-50104,HW-PC-10010,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743866,2024-01-11,SVC-50065,HW-PC-10015,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743867,2023-05-11,SVC-50014,HW-PC-10061,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-743868,2025-06-30,SVC-50120,HW-PC-10058,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743869,2025-12-17,SVC-50091,HW-PC-10040,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-743870,2024-09-02,SVC-50010,HW-PC-10039,Body Dent,Cosmetic,Resolved,3.0,True,0
SVC-REQ-743871,2025-09-30,SVC-50079,HW-PC-10029,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743872,2024-11-22,SVC-50106,HW-PC-10017,Lid Stuck,Critical,Resolved,9.0,True,0
SVC-REQ-743873,2025-12-30,SVC-50073,HW-PC-10033,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-743874,2024-10-05,SVC-50109,HW-PC-10011,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-743875,2023-11-07,SVC-50023,HW-PC-10017,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-743876,2025-11-05,SVC-50013,HW-PC-10072,Gasket Replacement,Routine,Resolved,3.0,False,150
SVC-REQ-743877,2025-08-17,SVC-50138,HW-PC-10044,Safety Valve Issue,Critical,Resolved,7.0,False,450
SVC-REQ-743878,2024-06-04,SVC-50070,HW-PC-10001,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-743879,2025-10-05,SVC-50132,HW-PC-10021,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-743880,2023-04-11,SVC-50140,HW-PC-10042,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-743881,2025-08-16,SVC-50137,HW-PC-10057,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-743882,2025-04-25,SVC-50013,HW-PC-10041,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743883,2024-05-19,SVC-50063,HW-PC-10070,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743884,2025-08-06,SVC-50120,HW-PC-10015,Gasket Replacement,Routine,Resolved,2.0,False,150
SVC-REQ-743885,2023-08-09,SVC-50034,HW-PC-10068,Gasket Replacement,Routine,Escalated,3.0,True,0
SVC-REQ-743886,2023-11-06,SVC-50023,HW-PC-10037,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-743887,2024-11-03,SVC-50013,HW-PC-10003,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-743888,2025-11-15,SVC-50096,HW-PC-10062,Body Dent,Cosmetic,Resolved,4.0,True,0
SVC-REQ-743889,2023-08-13,SVC-50067,HW-PC-10041,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-743890,2024-11-30,SVC-50114,HW-PC-10001,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-743891,2025-06-24,SVC-50040,HW-PC-10071,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-743892,2025-06-15,SVC-50129,HW-PC-10017,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-743893,2025-02-10,SVC-50034,HW-PC-10006,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-743894,2026-01-13,SVC-50102,HW-PC-10001,Safety Valve Issue,Critical,Resolved,7.0,True,0
